exp_id,parent_id,date,approach,change,tier,n_features,cv_mean,cv_std,folds,delta,significant,lb,runtime_min,seed,config,verdict,gini_pred,total_rel_err,best_iters,notes
e0407,e0406,2026-08-25T03:20:00,blend,"CORRECTION to e0406: redo admissibility with |excess| rather than a one-sided bar, since a NEGATIVE excess is exploitable with a NEGATIVE weight",confirm,,,,,,,,0.1,0,scratchpad signed-excess admissibility on 1062003 OOF keys,keep,,,,"***THE CONCLUSION SURVIVES THE CORRECTION AND GETS STRONGER.*** e0406's 'GAP = rho_B - bar' implicitly assumes a POSITIVE excess. That is wrong: R^2 = rho_M^2 + e^2/(1-r^2) with e = rho_B - r*rho_M, and e^2 is sign-blind -- a negative excess is exploited with a negative weight on that member. The correct test is |e| >= sqrt(dR2*(1-r^2)). Redone for the TRUE target (+0.000633 rho): ratios |e|/required are corr-loss 0.01x, Chronos-Bolt 0.03x, monetary 0.09x, MOMENT 0.10x, gmv-only 0.11x, behavioural 0.13x, cigru 0.19x, incumbent GRU 0.19x. EVERY MEMBER INADMISSIBLE BY 5x TO 100x. THE SHARPEST NUMBER: the largest |e| ever measured is the gmv-blind behavioural model at 0.00180 (r 0.88103), and at its OPTIMAL SIGNED weight it buys +0.000011 rho -- 1.7% of the +0.000633 needed. So granting every candidate the best weight the algebra allows, including negative weights, the best single addition available to this project covers 1.7% of the remaining gap. NOTE the incumbent's own |e| is 0.00035 and its rho_partial is negative, which simply reflects that it is already IN the blend and slightly over-represented -- not a defect."
e0913,e0049,2026-08-25T08:28:21,tab_nn,"RealMLP_TD (pytabkit) on e0049 exact 665 features, fold 4 only, 500k-row training subsample -- the modern tabular NEURAL NET, the last untested function class for a blend member",screen,665,,,,,,,1234.9,0,"src/run_realmlp.py --fold 4 --n-train 500000  (scripts/e0917_realmlp.slurm, job 24152700)",kill,,,,"IDEAS.md I22's TOP-1 bet, RESOLVED NO -- and it is the sharpest statement of 1c's law the project has. THE JOB DID NOT TIME OUT A THIRD TIME: after e0910/e0911 FAILED (AutoGluon's broken torchvision) and e0913 (24132671, 1.2M rows, 6h) + e0917 (24145190, 500k rows, 5h) both hit their wall clocks, the same 500k config was resubmitted with a 24h cap as job 24152700 and COMPLETED in 20h35m, ending 2026-08-25T08:28:21. IDEAS.md I29 and SESSION_2026-08-24.md 8 recorded it as 'timed out twice / CLOSED' because the result landed after they were written; both corrected. THE NUMBERS (fold 4, aligned 223,578-user intersection with the usercv OOF, joined on user_id): rho_B 0.671601 (the runner's own 225,431-row figure is 0.671446), r vs the FULL champion 0.995356, excess e -0.000284, rho_partial -0.003996. Champion fold-4 rho_M reproduces 1z-E's recorded 0.675020 exactly, so the harness is validated against an independent number before use. Bar for +0.000633 rho at r=0.995356 is rho_B >= 0.674699 -> MARGIN -0.003098, i.e. 0.101x the requirement. Optimal in-sample weight inside the champion is 0.000: even fitted on the very fold it was measured on, it earns nothing. WHY IT MATTERS: I22 bet that a modern tabular NN would be 'strong AND decorrelated', extrapolating NN_TORCH's r=0.96 -- 'a model at GBDT strength (rho~0.67) at r~0.96 gives e ~ +0.022, far above the bar'. The strength arrived (0.6716, the best non-tree non-recurrent member ever built here, within 0.0021 of the gbdt half's 0.673636) and the decorrelation did not: r=0.9954, not 0.96. NN_TORCH's r=0.96 was a property of being WEAK (rho 0.647), not of being a neural net. Slot-wise it correlates 0.9965 with the gbdt half, 0.9949 with the seq half, 0.9929 with the usercv GRU -- most redundant with the model sharing its feature matrix, exactly as expected. SCREEN TIER, AND THE KILL IS STILL SAFE: this is one fold and a 500k-row subsample, so E1 says the rho_partial is INFLATED -- and it is already negative at the inflated scale, so pooling can only make it worse. No 5-fold confirm needed. THE ONE CAVEAT, STATED HONESTLY: 500k training rows against the GBDT's ~5.2M. I17's own scale-penalty gate prices that handicap at roughly +0.002 rho if lifted to full data (250k context cost LightGBM +0.00637 RMSLE = -0.0030 rho; 1M x top-200 cost +0.00073 = -0.0003), against the +0.0031 needed -- and more data normally raises r as well, which raises the bar. So a full-data arm most likely still misses, but it is the closest call the project has had. The run was CPU-only (log: 'GPU available: False'), which is the 20h; RealMLP is Lightning/PyTorch so an andrena port would make a full-data 5-fold run a few GPU-hours. Pre-registered falsifier if it is ever run: does rho_B reach 0.6747 at r <= 0.9954 on fold 4? Prior ~10-15%, and there is no predict_realmlp.py, so a submission needs extra engineering. Placed on the fold-4 frontier it sits 4th of 11 and squarely on the same monotone curve as every other candidate (cigru16 -0.00189, e0101 -0.00189, XGB -0.00238, RealMLP -0.00310, TabICLv2 -0.00337, Chronos-Bolt -0.00476, MOMENT -0.00668, BTYD -0.00879, corr-loss -0.01642) -- a 12th point on 1z-E's closure, from the last untested function class. Fold-4 numbers throughout; they may NOT be compared against 1z-E's POOLED bar (rho_M 0.66342)."
e0930,,2026-08-25T13:20:00,nn_seq,"CONTROL for the training-regime axis: stock causal user-split GRU d48, 32 fixed epochs. Exists in-array because cross-session drift (+0.00027..+0.00046, e0195) exceeds every effect tested here",confirm,85,0.665234,,"[0.66809, 0.66576, 0.66631, 0.66104, 0.66496]",,,,90.8,0 1 2,"--variant full --hidden 48 --folds 0 1 2 3 4 --seeds 3 --epochs 32 --fixed-epochs --no-save-weights  (scripts/e0930_regime.slurm, job 24333391_0)",,,,,"Matched same-session reference for e0931-e0938. Reported statistic is WITHIN-ANCHOR rho (1z-A): raw RMSLE pays for the calendar level, which 1b proves is free after affine calibration -- and e0931 is the demonstration, nominally -0.000061 BETTER on raw UNSEEN RMSLE while -0.000013 on rho. MEASURED NOISE FLOOR for this instrument: control seed sd within fold 0.000068 -> sd of the 5-fold x 3-seed mean 0.000017, 2sigma 0.000035. The PRE-REGISTERED bar was 2sigma=0.000064 (scratch_thoughts.md pre-registration #4) and decisions below use the pre-registered, more conservative one. Panel/anchor facts confirmed while building this: usercv trains on ALL 379 anchors 2025-01-01..2026-01-14 (no --t-cut/--train-cap => M_train == M), the split is by USER only (md5 salt gmv-v1), and the last 30 days are excluded as ORIGINS only -- they are still the target window of the late anchors and the input history at inference."
e0931,e0930,2026-08-25T13:21:00,nn_seq,"day-recency weighting of the loss mask, half-life 270d (w=0.5**((last_anchor-t)/H)); the LONG end of a 9x bracket",confirm,85,0.665221,,"[0.66805, 0.66578, 0.66631, 0.66099, 0.66497]",-0.000013,no,,91.5,0 1 2,"--variant full --hidden 48 --folds 0 1 2 3 4 --seeds 3 --epochs 32 --fixed-epochs --no-save-weights  (scripts/e0930_regime.slurm, job 24333391_1) --day-weight-halflife 270",kill,,,,"NO EFFECT at the long end of the bracket, 2/5 folds, |delta| 0.4x the pre-registered 2sigma. Together with e0932/e0933 this makes the recency surface MONOTONE DECLINING as the half-life shortens, with the control as the hl->infinity limit: -0.000013 / -0.000300 / -0.002736 at 270/90/30d. A flat-to-declining surface across a 9x bracket means the axis is CLOSED, not untuned -- the GBDT anchor-decay test that preceded it spanned only 3x (60d/180d)."
e0932,e0930,2026-08-25T13:22:00,nn_seq,"day-recency weighting, half-life 90d -- effective day count 123.3 of 379 (32.5%)",confirm,85,0.664933,,"[0.66774, 0.66552, 0.66596, 0.66077, 0.66468]",-0.000300,yes,,92.3,0 1 2,"--variant full --hidden 48 --folds 0 1 2 3 4 --seeds 3 --epochs 32 --fixed-epochs --no-save-weights  (scripts/e0930_regime.slurm, job 24333391_2) --day-weight-halflife 90",kill,,,,"KILL, 0/5 folds, 4.7x the pre-registered 2sigma. Reproduces e0025/e0026's finding that cutting effective data hurts, now on the causal path rather than the tabular one."
e0933,e0930,2026-08-25T13:23:00,nn_seq,"day-recency weighting, half-life 30d -- effective day count ~44 of 379 (11.6%), the SHORT end of the bracket",confirm,85,0.662497,,"[0.66534, 0.66350, 0.66347, 0.65799, 0.66219]",-0.002736,yes,,91.7,0 1 2,"--variant full --hidden 48 --folds 0 1 2 3 4 --seeds 3 --epochs 32 --fixed-epochs --no-save-weights  (scripts/e0930_regime.slurm, job 24333391_3) --day-weight-halflife 30",kill,,,,"KILL, 0/5 folds, 43x the pre-registered 2sigma and the largest effect in the array. Keeping an effective 11.6% of days is a data cut, not a reweighting."
e0934,e0930,2026-08-25T13:24:00,nn_seq,"CURRICULUM, expanding window: start on the oldest 50% of supervised-cell mass, add fresher days each epoch, never remove old ones; ends at the full panel",confirm,85,0.664964,,"[0.66788, 0.66538, 0.66604, 0.66084, 0.66468]",-0.000270,yes,,91.5,0 1 2,"--variant full --hidden 48 --folds 0 1 2 3 4 --seeds 3 --epochs 32 --fixed-epochs --no-save-weights  (scripts/e0930_regime.slurm, job 24333391_4) --curriculum expand --curr-start 0.5",kill,,,,"KILL, 0/5 folds, 4.2x the pre-registered 2sigma -- notable because every epoch ENDS at the full anchor range, so this arm is the control plus a warm-up and should have been the most nil of the curricula. Losing means the warm-up itself costs: 32 fixed epochs spent partly on a restricted window is 32 epochs not spent on the whole one."
e0935,e0930,2026-08-25T13:25:00,nn_seq,"CURRICULUM, sliding window: drop old days as fresh arrive, holding supervised-cell MASS constant per epoch (32.4M +/-0.9%); ends on the most recent ~168 days",confirm,85,0.664072,,"[0.66685, 0.66482, 0.66517, 0.65985, 0.66366]",-0.001162,yes,,91.4,0 1 2,"--variant full --hidden 48 --folds 0 1 2 3 4 --seeds 3 --epochs 32 --fixed-epochs --no-save-weights  (scripts/e0930_regime.slurm, job 24333391_5) --curriculum slide --curr-start 0.5",kill,,,,"KILL, 0/5 folds, 18x the pre-registered 2sigma. Consistent with e0388 (retracting the usercv window loses 0/5, -0.000128): a schedule that ENDS on a narrow window discards data exactly when the low-LR epochs consolidate. Per-epoch supervised cells were MEASURED constant (32.43/32.43/32.49/32.39/32.20M, drift 0.9%), so this is not confounded with per-epoch work -- see the note in scratch_thoughts.md on the day-based first draft, which drifted +26%."
e0936,e0930,2026-08-25T13:26:00,nn_seq,"ORDERING NULL for e0935 (e0214 discipline): identical per-epoch window volumes, epoch order permuted with a fixed seed so the recency PROGRESSION is destroyed",confirm,85,0.664766,,"[0.66762, 0.66536, 0.66575, 0.66061, 0.66449]",-0.000467,yes,,93.8,0 1 2,"--variant full --hidden 48 --folds 0 1 2 3 4 --seeds 3 --epochs 32 --fixed-epochs --no-save-weights  (scripts/e0930_regime.slurm, job 24333391_6) --curriculum slide --curr-start 0.5 --curr-shuffle",kill,,,,"THE LOAD-BEARING ARM, and it speaks. Shuffling the epoch ORDER while holding the per-epoch volumes identical recovers +0.000694 of e0935's -0.001162 loss, winning 5/5 folds against e0935 (+0.00077/+0.00054/+0.00058/+0.00075/+0.00083). So ~60% of the curriculum's damage is the recency PROGRESSION itself, not the reduced per-epoch data. A random order of the same windows beats the 'principled' increasing-recency order. e0214's lesson again: when the ordering null beats the ordering, the schedule was never carrying information. Still a KILL in absolute terms (-0.000467, 0/5 vs control)."
e0937,e0930,2026-08-25T13:27:00,nn_seq,"(user,date) sampling: Bernoulli keep-prob 0.5 on the day mask, RESAMPLED EVERY STEP, so the gradient stops being a deterministic function of the user permutation",confirm,85,0.665244,,"[0.66814, 0.66580, 0.66637, 0.66097, 0.66494]",+0.000010,no,,91.1,0 1 2,"--variant full --hidden 48 --folds 0 1 2 3 4 --seeds 3 --epochs 32 --fixed-epochs --no-save-weights  (scripts/e0930_regime.slurm, job 24333391_7) --day-sample 0.5",kill,,,,"NO EFFECT, +0.000010, 3/5 folds, 0.16x the pre-registered 2sigma. This was the only arm with a mechanism I half-believed (a stochastic regulariser on a model known to sit on an overfitting cliff, e0106) and the pre-registered prediction was 'nil to slightly positive'. It is nil. Halving the supervised cells per step costs nothing measurable, which is itself informative: it prices e0115's redundancy claim from the other direction -- 30-day target windows overlap 29/30 days, so positions are near-redundant and dropping half of them at random is free."
e0938,e0930,2026-08-25T13:28:00,nn_seq,"(user,date) sampling, Bernoulli keep-prob 0.25 -- the aggressive end",confirm,85,0.665209,,"[0.66811, 0.66573, 0.66628, 0.66107, 0.66485]",-0.000025,no,,92.4,0 1 2,"--variant full --hidden 48 --folds 0 1 2 3 4 --seeds 3 --epochs 32 --fixed-epochs --no-save-weights  (scripts/e0930_regime.slurm, job 24333391_8) --day-sample 0.25",kill,,,,"NO EFFECT, -0.000025, 2/5 folds. Confirms e0937 is not a lucky point on a curve: at keep-prob 0.25 the result is still inside the bar. Three quarters of the supervised positions can be discarded EVERY STEP with no measurable cost."
e0407,e0301,2026-08-31T00:00:00,blend,FINALS SELECTION (no training): audit all 29 LB-scored submission files; pair-specific private-200k risk + expected value of the 2nd pick + jury tie-breakers,confirm,,,,,,,,3,0,scripts/finals_audit.py + finals_private_risk.py + finals_estimator_check.py + finals_tiebreak.py,keep,0.78948,-0.525,,"FINALS = e0301_usercv48_cal (best, LB 1.646456) + e0300_cal (stable, LB 1.646589). ***THE STANDING PICK e0300_cal+e0162 WAS DEGENERATE***: corr = 0.99999809, rms(dlog) 0.0032 -- the same submission to 5dp, so the 2nd slot was being wasted. All 29 scored files verified valid (250k rows, exact id set, 0 NaN, 0 neg). NEW INSTRUMENT: pair-specific paired-delta noise sd(dRMSLE)=rms(delta)/sqrt(n), computable from two csv files with no test truth; validated vs a 2000-draw OOF fold-4 bootstrap at ratio 0.90 => use CAL=1.10. Do NOT cross-check it against robustness.py, which bootstraps rho (affine-invariant, blind to the level term) -- that comparison looked 3x off and was not the same quantity. COMPLEMENTARITY: public 50k and private 200k PARTITION the same 250k, so d_priv = 1.25*D_250 - 0.25*d_pub and sd(d_priv|d_pub) = rms(delta)/200 = 1.118x the naive public sd -- a public lead is worth LESS than it looks. E[gain] from holding a 2nd file is ~0.00005 RMSLE for EVERY candidate (0.4 sigma of the private band) because nothing in the top cluster falls below r=0.99945 with the champion; there is no model-diversity hedge, so the 2nd pick is chosen on provenance. e0300_cal is the ONLY top-cluster file every component of which has its own LB score (e0266 1.650086 + e0064 1.6559 / seq via e0120 1.6553 / e0141 1.6488); e0301 and e0303 both contain never-solo-scored members. Structure verified on the files: corr(e0301-e0300, e0295-e0141)=0.926 slope 0.372; corr(e0303-e0300, arch4mean-e0141)=0.995 slope 0.429; corr(e0303, midpoint(e0300,e0301))=0.99995. RUNNER-UP e0303_arch4_cal wins on diffuse-prior E[best-of-2] (-0.000045 vs -0.000035) but loses under the shrunk prior (-0.000050 vs -0.000060) and has 2.2x LESS hedging power (1-r^2 0.00026 vs 0.00057). e0150 REJECTED: its probe-constant calibration (mu 2.3202 vs refined 2.3303) is demonstrably mis-levelled, costing 3.1e-05, and hedging the near-flat weight fit (worth only 0.00004) does not justify its +0.000244 public gap. e0152/e0270_cal/e0201_cal REJECTED on LB-fitted or unverified-member weights. TIE-BREAKERS (TASK.md jury criteria, never before applied to the finals): all candidates under-predict total test GMV by ~53% and land Gini 0.786-0.790 vs fold-4 truth 0.807 -- non-differentiating, and where they differ they favour e0301. UNIFORM: calibrating on public-solved moments costs every calibrated file an expected +0.000041 on private (does not change the ranking)."
